"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","n"
"1226","Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-26","Other NE",1
"1227","Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-26","Remaining USA",4
"1228","Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-26","Targeted OOS",1
"1229","Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","27 and Up","Maine",133
"1230","Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","27 and Up","Remaining USA",8
"1231","Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","27 and Up","Targeted OOS",5
"1232","Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","27 and Up","Maine",1
"1233","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-26","Maine",15
"1234","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-26","Other NE",1
"1235","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-26","Remaining USA",19
"1236","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-26","Targeted OOS",6
"1237","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","27 and Up","Maine",18
"1238","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","27 and Up","Other NE",2
"1239","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","27 and Up","Remaining USA",19
"1240","Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","27 and Up","Targeted OOS",4
"1241","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","19 and Under","Remaining USA",2
"1242","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-26","Maine",27
"1243","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-26","Other NE",3
"1244","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-26","Remaining USA",30
"1245","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-26","Targeted OOS",8
"1246","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","27 and Up","Maine",68
"1247","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","27 and Up","Remaining USA",33
"1248","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","27 and Up","Targeted OOS",10
"1249","Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","Unknown","Remaining USA",1
"1250","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-26","Maine",16
"1251","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-26","Remaining USA",7
"1252","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-26","Targeted OOS",2
"1253","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","27 and Up","Maine",50
"1254","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","27 and Up","Other NE",1
"1255","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","27 and Up","Remaining USA",11
"1256","Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","27 and Up","Targeted OOS",4
"1257","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-26","Maine",61
"1258","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-26","Remaining USA",8
"1259","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-26","Targeted OOS",9
"1260","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","27 and Up","Maine",127
"1261","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","27 and Up","Other NE",2
"1262","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","27 and Up","Remaining USA",21
"1263","Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","27 and Up","Targeted OOS",6
"1264","Stealth","Graduate","Graduate","Fall 2019","Inquiry","Inquiry","27 and Up","Remaining USA",1
"1265","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","20-26","Maine",18
"1266","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","20-26","Other NE",4
"1267","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","20-26","Remaining USA",12
"1268","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","20-26","Targeted OOS",7
"1269","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","27 and Up","Maine",17
"1270","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","27 and Up","Other NE",2
"1271","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","27 and Up","Remaining USA",17
"1272","Stealth","Graduate","Graduate","Fall 2020","Applicant","Admitted","27 and Up","Targeted OOS",3
"1273","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","20-26","Maine",30
"1274","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","20-26","Other NE",4
"1275","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","20-26","Remaining USA",50
"1276","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","20-26","Targeted OOS",21
"1277","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","27 and Up","Maine",68
"1278","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","27 and Up","Other NE",3
"1279","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","27 and Up","Remaining USA",82
"1280","Stealth","Graduate","Graduate","Fall 2020","Applicant","Applied","27 and Up","Targeted OOS",22
"1281","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","20-26","Maine",17
"1282","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","20-26","Remaining USA",7
"1283","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","20-26","Targeted OOS",2
"1284","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","27 and Up","Maine",55
"1285","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","27 and Up","Other NE",4
"1286","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","27 and Up","Remaining USA",11
"1287","Stealth","Graduate","Graduate","Fall 2020","Applicant","Confirmed","27 and Up","Targeted OOS",4
"1288","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","20-26","Maine",84
"1289","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","20-26","Other NE",1
"1290","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","20-26","Remaining USA",21
"1291","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","20-26","Targeted OOS",14
"1292","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Maine",185
"1293","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Other NE",6
"1294","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA",37
"1295","Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS",40
"1296","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-26","Maine",23
"1297","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-26","Other NE",3
"1298","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-26","Remaining USA",6
"1299","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-26","Targeted OOS",9
"1300","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","27 and Up","Maine",39
"1301","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","27 and Up","Other NE",4
"1302","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","27 and Up","Remaining USA",22
"1303","Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","27 and Up","Targeted OOS",6
"1304","Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","20-26","Maine",5
"1305","Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","27 and Up","Maine",10
"1306","Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","27 and Up","Remaining USA",7
"1307","Stealth","Graduate","Graduate","Fall 2022","Applicant","Applied","27 and Up","Remaining USA",1
"1308","Stealth","Graduate","Graduate","Spring 2018","Applicant","Admitted","20-26","Maine",1
"1309","Stealth","Graduate","Graduate","Spring 2018","Applicant","Admitted","20-26","Remaining USA",2
"1310","Stealth","Graduate","Graduate","Spring 2018","Applicant","Admitted","27 and Up","Maine",4
"1311","Stealth","Graduate","Graduate","Spring 2018","Applicant","Admitted","27 and Up","Remaining USA",6
"1312","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","19 and Under","Remaining USA",1
"1313","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","20-26","Maine",7
"1314","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","20-26","Remaining USA",5
"1315","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","20-26","Targeted OOS",1
"1316","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","27 and Up","Maine",23
"1317","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","27 and Up","Remaining USA",11
"1318","Stealth","Graduate","Graduate","Spring 2018","Applicant","Applied","27 and Up","Targeted OOS",1
"1319","Stealth","Graduate","Graduate","Spring 2018","Applicant","Confirmed","20-26","Maine",5
"1320","Stealth","Graduate","Graduate","Spring 2018","Applicant","Confirmed","27 and Up","Maine",15
"1321","Stealth","Graduate","Graduate","Spring 2018","Applicant","Confirmed","27 and Up","Remaining USA",2
"1322","Stealth","Graduate","Graduate","Spring 2018","Applicant","Enrolled","20-26","Maine",9
"1323","Stealth","Graduate","Graduate","Spring 2018","Applicant","Enrolled","20-26","Remaining USA",1
"1324","Stealth","Graduate","Graduate","Spring 2018","Applicant","Enrolled","20-26","Targeted OOS",1
"1325","Stealth","Graduate","Graduate","Spring 2018","Applicant","Enrolled","27 and Up","Maine",58
"1326","Stealth","Graduate","Graduate","Spring 2018","Applicant","Enrolled","27 and Up","Remaining USA",6
"1327","Stealth","Graduate","Graduate","Spring 2018","Applicant","Enrolled","27 and Up","Targeted OOS",2
"1328","Stealth","Graduate","Graduate","Spring 2019","Applicant","Admitted","20-26","Maine",2
"1329","Stealth","Graduate","Graduate","Spring 2019","Applicant","Admitted","20-26","Remaining USA",3
"1330","Stealth","Graduate","Graduate","Spring 2019","Applicant","Admitted","27 and Up","Maine",4
"1331","Stealth","Graduate","Graduate","Spring 2019","Applicant","Admitted","27 and Up","Remaining USA",6
"1332","Stealth","Graduate","Graduate","Spring 2019","Applicant","Admitted","27 and Up","Targeted OOS",1
"1333","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","20-26","Maine",3
"1334","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","20-26","Remaining USA",6
"1335","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","27 and Up","Maine",23
"1336","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","27 and Up","Other NE",1
"1337","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","27 and Up","Remaining USA",14
"1338","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","27 and Up","Targeted OOS",4
"1339","Stealth","Graduate","Graduate","Spring 2019","Applicant","Applied","Unknown","Maine",1
"1340","Stealth","Graduate","Graduate","Spring 2019","Applicant","Confirmed","20-26","Maine",8
"1341","Stealth","Graduate","Graduate","Spring 2019","Applicant","Confirmed","20-26","Remaining USA",1
"1342","Stealth","Graduate","Graduate","Spring 2019","Applicant","Confirmed","20-26","Targeted OOS",1
"1343","Stealth","Graduate","Graduate","Spring 2019","Applicant","Confirmed","27 and Up","Maine",33
"1344","Stealth","Graduate","Graduate","Spring 2019","Applicant","Confirmed","27 and Up","Remaining USA",5
"1345","Stealth","Graduate","Graduate","Spring 2019","Applicant","Confirmed","27 and Up","Targeted OOS",2
"1346","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","20-26","Maine",10
"1347","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","20-26","Remaining USA",3
"1348","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","20-26","Targeted OOS",2
"1349","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","27 and Up","Maine",26
"1350","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","27 and Up","Other NE",1
"1351","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","27 and Up","Remaining USA",5
"1352","Stealth","Graduate","Graduate","Spring 2019","Applicant","Enrolled","27 and Up","Targeted OOS",1
"1353","Stealth","Graduate","Graduate","Spring 2020","Applicant","Admitted","20-26","Maine",2
"1354","Stealth","Graduate","Graduate","Spring 2020","Applicant","Admitted","20-26","Remaining USA",4
"1355","Stealth","Graduate","Graduate","Spring 2020","Applicant","Admitted","27 and Up","Other NE",1
"1356","Stealth","Graduate","Graduate","Spring 2020","Applicant","Admitted","27 and Up","Remaining USA",5
"1357","Stealth","Graduate","Graduate","Spring 2020","Applicant","Admitted","27 and Up","Targeted OOS",2
"1358","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","19 and Under","Maine",1
"1359","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","20-26","Maine",7
"1360","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","20-26","Remaining USA",15
"1361","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","20-26","Targeted OOS",3
"1362","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","27 and Up","Maine",11
"1363","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","27 and Up","Other NE",3
"1364","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","27 and Up","Remaining USA",42
"1365","Stealth","Graduate","Graduate","Spring 2020","Applicant","Applied","27 and Up","Targeted OOS",8
"1366","Stealth","Graduate","Graduate","Spring 2020","Applicant","Confirmed","20-26","Maine",5
"1367","Stealth","Graduate","Graduate","Spring 2020","Applicant","Confirmed","27 and Up","Maine",26
"1368","Stealth","Graduate","Graduate","Spring 2020","Applicant","Confirmed","27 and Up","Remaining USA",4
"1369","Stealth","Graduate","Graduate","Spring 2020","Applicant","Confirmed","27 and Up","Targeted OOS",2
"1370","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Maine",7
"1371","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Remaining USA",12
"1372","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Targeted OOS",1
"1373","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Maine",29
"1374","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Other NE",1
"1375","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Remaining USA",15
"1376","Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Targeted OOS",7
"1377","Stealth","Graduate","Graduate","Spring 2021","Applicant","Admitted","20-26","Maine",2
"1378","Stealth","Graduate","Graduate","Spring 2021","Applicant","Admitted","20-26","Targeted OOS",1
"1379","Stealth","Graduate","Graduate","Spring 2021","Applicant","Admitted","27 and Up","Maine",2
"1380","Stealth","Graduate","Graduate","Spring 2021","Applicant","Admitted","27 and Up","Remaining USA",4
"1381","Stealth","Graduate","Graduate","Spring 2021","Applicant","Admitted","27 and Up","Targeted OOS",1
"1382","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Maine",7
"1383","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Other NE",1
"1384","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Remaining USA",12
"1385","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Targeted OOS",2
"1386","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine",38
"1387","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Other NE",1
"1388","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Remaining USA",39
"1389","Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Targeted OOS",3
"1390","Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine",7
"1391","Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Remaining USA",6
"1392","Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Targeted OOS",2
"1393","Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine",36
"1394","Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Other NE",1
"1395","Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Remaining USA",18
