"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","n","DataDate"
"2325","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY16",1,2020-10-28
"2326","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY17",6,2020-10-28
"2327","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY18",11,2020-10-28
"2328","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY20",2,2020-10-28
"2329","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY21",1,2020-10-28
"2330","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Remaining USA","FY20",1,2020-10-28
"2331","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY15 or earlier",2,2020-10-28
"2332","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY16",1,2020-10-28
"2333","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY17",1,2020-10-28
"2334","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY18",2,2020-10-28
"2335","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY19",1,2020-10-28
"2336","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY20",5,2020-10-28
"2337","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Remaining USA","FY20",1,2020-10-28
"2338","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Targeted OOS","FY20",1,2020-10-28
"2339","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"2340","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY16",1,2020-10-28
"2341","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY17",3,2020-10-28
"2342","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY18",5,2020-10-28
"2343","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY19",7,2020-10-28
"2344","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY20",8,2020-10-28
"2345","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY21",1,2020-10-28
"2346","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Remaining USA","FY17",1,2020-10-28
"2347","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier",31,2020-10-28
"2348","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY16",10,2020-10-28
"2349","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY17",17,2020-10-28
"2350","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY18",32,2020-10-28
"2351","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY19",26,2020-10-28
"2352","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY20",8,2020-10-28
"2353","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Other NE","FY19",1,2020-10-28
"2354","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY15 or earlier",1,2020-10-28
"2355","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY19",2,2020-10-28
"2356","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY20",1,2020-10-28
"2357","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY18",1,2020-10-28
"2358","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY20",1,2020-10-28
"2359","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY15 or earlier",3,2020-10-28
"2360","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY16",3,2020-10-28
"2361","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY17",7,2020-10-28
"2362","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY18",4,2020-10-28
"2363","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY19",18,2020-10-28
"2364","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY20",30,2020-10-28
"2365","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY21",3,2020-10-28
"2366","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Remaining USA","FY20",1,2020-10-28
"2367","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Targeted OOS","FY20",1,2020-10-28
"2368","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY15 or earlier",6,2020-10-28
"2369","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY16",3,2020-10-28
"2370","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY17",4,2020-10-28
"2371","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY18",4,2020-10-28
"2372","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY19",11,2020-10-28
"2373","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY20",42,2020-10-28
"2374","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY21",2,2020-10-28
"2375","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY20",1,2020-10-28
"2376","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS","FY19",1,2020-10-28
"2377","Not Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS","FY20",1,2020-10-28
"2378","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","19 and Under","Maine","FY18",1,2020-10-28
"2379","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","19 and Under","Maine","FY20",1,2020-10-28
"2380","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","19 and Under","Targeted OOS","FY17",1,2020-10-28
"2381","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","20-26","Maine","FY19",1,2020-10-28
"2382","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","20-26","Maine","FY20",1,2020-10-28
"2383","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","20-26","Maine","FY21",1,2020-10-28
"2384","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Applied","20-26","Maine","FY15 or earlier",1,2020-10-28
"2385","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Applied","20-26","Maine","FY20",1,2020-10-28
"2386","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Confirmed","20-26","Maine","FY19",1,2020-10-28
"2387","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Confirmed","Unknown","Maine","FY20",1,2020-10-28
"2388","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Enrolled","20-26","Maine","FY15 or earlier",1,2020-10-28
"2389","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Enrolled","27 and Up","Maine","FY16",1,2020-10-28
"2390","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Enrolled","27 and Up","Maine","FY20",2,2020-10-28
"2391","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Enrolled","27 and Up","Maine","FY21",1,2020-10-28
"2392","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY15 or earlier",4,2020-10-28
"2393","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY16",1,2020-10-28
"2394","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY17",3,2020-10-28
"2395","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY18",5,2020-10-28
"2396","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY19",4,2020-10-28
"2397","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY20",13,2020-10-28
"2398","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY21",1,2020-10-28
"2399","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Other NE","FY20",5,2020-10-28
"2400","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY18",4,2020-10-28
"2401","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY19",8,2020-10-28
"2402","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY20",20,2020-10-28
"2403","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY21",10,2020-10-28
"2404","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18",1,2020-10-28
"2405","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19",4,2020-10-28
"2406","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY20",6,2020-10-28
"2407","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21",1,2020-10-28
"2408","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY15 or earlier",1,2020-10-28
"2409","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY16",1,2020-10-28
"2410","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY17",1,2020-10-28
"2411","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY18",1,2020-10-28
"2412","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY19",8,2020-10-28
"2413","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY20",25,2020-10-28
"2414","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY21",8,2020-10-28
"2415","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Other NE","FY19",1,2020-10-28
"2416","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY18",1,2020-10-28
"2417","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY19",4,2020-10-28
"2418","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY20",32,2020-10-28
"2419","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY21",9,2020-10-28
"2420","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY18",1,2020-10-28
"2421","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY19",5,2020-10-28
"2422","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY20",11,2020-10-28
"2423","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY15 or earlier",2,2020-10-28
"2424","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY17",1,2020-10-28
"2425","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY18",3,2020-10-28
"2426","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY19",11,2020-10-28
"2427","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY20",56,2020-10-28
"2428","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY21",9,2020-10-28
"2429","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Other NE","FY20",1,2020-10-28
"2430","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY19",6,2020-10-28
"2431","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY20",16,2020-10-28
"2432","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY21",4,2020-10-28
"2433","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Targeted OOS","FY16",1,2020-10-28
"2434","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Targeted OOS","FY19",3,2020-10-28
"2435","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Targeted OOS","FY20",6,2020-10-28
"2436","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","27 and Up","Targeted OOS","FY21",2,2020-10-28
"2437","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier",1,2020-10-28
"2438","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY18",4,2020-10-28
"2439","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY19",5,2020-10-28
"2440","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY20",41,2020-10-28
"2441","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY21",6,2020-10-28
"2442","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Maine",NA,4,2020-10-28
"2443","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY19",1,2020-10-28
"2444","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY20",1,2020-10-28
"2445","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY15 or earlier",1,2020-10-28
"2446","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY18",6,2020-10-28
"2447","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY19",22,2020-10-28
"2448","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY20",110,2020-10-28
"2449","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY21",11,2020-10-28
"2450","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY18",1,2020-10-28
"2451","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY19",2,2020-10-28
"2452","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY20",8,2020-10-28
"2453","Not Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY21",1,2020-10-28
"2454","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Admitted","19 and Under","Maine","FY18",1,2020-10-28
"2455","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Admitted","19 and Under","Maine","FY20",1,2020-10-28
"2456","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY15 or earlier",16,2020-10-28
"2457","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY16",1,2020-10-28
"2458","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY17",5,2020-10-28
"2459","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY18",3,2020-10-28
"2460","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY19",2,2020-10-28
"2461","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Targeted OOS","FY15 or earlier",1,2020-10-28
"2462","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Targeted OOS","FY21",1,2020-10-28
"2463","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY15 or earlier",1,2020-10-28
"2464","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY17",1,2020-10-28
"2465","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY19",2,2020-10-28
"2466","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY20",5,2020-10-28
"2467","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY21",2,2020-10-28
"2468","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Remaining USA","FY20",1,2020-10-28
"2469","Not Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Remaining USA","FY21",3,2020-10-28
